
PlayerID=29;Elo=1076.9243624387636
PlayerID=13557;Elo=843.2497751926935
PlayerID=9310;Elo=1234.427501442387
PlayerID=16295;Elo=1079.6415071984043
PlayerID=9308;Elo=1070.0726683026392
PlayerID=16293;Elo=1079.6415071984043
PlayerID=16294;Elo=1079.6415071984043

PlayerID=180;Elo=1228.8027394874957
PlayerID=10168;Elo=1079.5483510968334
PlayerID=12365;Elo=737.4078617739472
PlayerID=15419;Elo=975.3878424423272
PlayerID=839;Elo=1228.8027451387072

PlayerID=8448;Elo=1322.7625024386614
PlayerID=11848;Elo=997.3542108123065
PlayerID=7994;Elo=1182.2118151773996
PlayerID=2985;Elo=1070.6146476094414
PlayerID=17383;Elo=1002.3132849780499

PlayerID=17886;Elo=1027.9772545912128
PlayerID=17888;Elo=1027.9772545912128
PlayerID=17887;Elo=1027.9772545912128
PlayerID=17890;Elo=1027.9772545912128
PlayerID=17889;Elo=1027.9772545912128
PlayerID=17894;Elo=1161.792050252417
PlayerID=17891;Elo=1161.792050252417
PlayerID=17893;Elo=1161.792050252417
PlayerID=17895;Elo=1161.792050252417
PlayerID=17892;Elo=1161.792050252417

PlayerID=7592;Elo=1203.5952092908565
PlayerID=7412;Elo=1361.4857564597842
PlayerID=7398;Elo=1207.311043470871
PlayerID=4954;Elo=1203.5952092902119
PlayerID=9032;Elo=1089.5830956056961

PlayerID=13464;Elo=847.2405803957099
PlayerID=15384;Elo=843.5979319703832
PlayerID=13466;Elo=1044.2975634549525
PlayerID=13462;Elo=808.7530225290226
PlayerID=17901;Elo=879.8191562134039

PlayerID=744;Elo=1039.9714172540212
PlayerID=11110;Elo=1032.3822157678533
PlayerID=8735;Elo=1181.183025982269
PlayerID=7805;Elo=1272.412536217685
PlayerID=6904;Elo=1176.3696077853572

PlayerID=11647;Elo=941.9569366006502
PlayerID=17902;Elo=941.9569366006502
PlayerID=17904;Elo=941.9569366006502
PlayerID=17903;Elo=941.9569366006502
PlayerID=9696;Elo=818.6664859520132

PlayerID=8918;Elo=1084.7683786619327
PlayerID=7594;Elo=1020.7330498198716
PlayerID=7998;Elo=970.341738256583
PlayerID=483;Elo=970.341738215572
PlayerID=484;Elo=1360.9931835102848

PlayerID=8598;Elo=862.8614942446646
PlayerID=102;Elo=1100.944188241632
PlayerID=8599;Elo=937.3929241224587
PlayerID=8595;Elo=1040.6760460291682
PlayerID=15683;Elo=988.3249410450783

PlayerID=17145;Elo=867.8213258267298
PlayerID=15387;Elo=937.9842470878589
PlayerID=15385;Elo=878.0239368586681
PlayerID=16410;Elo=832.4421342784896
PlayerID=10693;Elo=1047.4964897486711

PlayerID=713;Elo=1087.1599730125788
PlayerID=7026;Elo=1205.023830002493
PlayerID=5187;Elo=1189.230334740586
PlayerID=8605;Elo=1189.230334740586
PlayerID=10263;Elo=1345.7227268532872

PlayerID=8790;Elo=1135.6404677679564
PlayerID=8786;Elo=1073.0049813895614
PlayerID=9348;Elo=1049.660117559302
PlayerID=77;Elo=971.8552572867717
PlayerID=1950;Elo=1325.812948594164

PlayerID=11271;Elo=888.4354601600065
PlayerID=136;Elo=1024.4324579099539
PlayerID=5794;Elo=1024.4315997254096
PlayerID=7256;Elo=1010.713831047125
PlayerID=5796;Elo=1110.8897732892372

PlayerID=17898;Elo=916.2744585020602
PlayerID=17899;Elo=916.2744585020602
PlayerID=17900;Elo=916.2744585020602
PlayerID=17897;Elo=916.2744585020602
PlayerID=17896;Elo=916.2744585020602

PlayerID=17883;Elo=893.4172445598256
PlayerID=17882;Elo=893.4172445598256
PlayerID=17885;Elo=893.4172445598256
PlayerID=17881;Elo=893.4172445598256
PlayerID=17884;Elo=893.4172445598256

PlayerID=15221;Elo=983.7531963156072
PlayerID=1150;Elo=891.468060905061
PlayerID=12375;Elo=1053.821662288794
PlayerID=16960;Elo=971.8249088255616
PlayerID=12847;Elo=919.9483389006195
PlayerID=17872;Elo=930.3803522764902
PlayerID=16973;Elo=943.4726691162759
PlayerID=16962;Elo=995.7722259303688
PlayerID=13481;Elo=760.3369527598867
PlayerID=17873;Elo=930.3803522764902

PlayerID=168;Elo=825.3085870097692
PlayerID=16816;Elo=1051.1315866795348
PlayerID=166;Elo=1000.1053101083212
PlayerID=10827;Elo=1063.5169747926288
PlayerID=11736;Elo=1131.730042730338
PlayerID=11213;Elo=1397.263584631898
PlayerID=2496;Elo=1139.1292812435245
PlayerID=11552;Elo=1000.1712867670163
PlayerID=15919;Elo=926.0205196533641
PlayerID=10810;Elo=1231.3914677704718

PlayerID=10502;Elo=993.0133443578399
PlayerID=922;Elo=1366.8981274723858
PlayerID=9225;Elo=826.6421263401195
PlayerID=1343;Elo=1132.1975049838106
PlayerID=11502;Elo=924.8377411486163
PlayerID=17866;Elo=805.1728223253921
PlayerID=17869;Elo=805.1728223253921
PlayerID=17868;Elo=805.1728223253921
PlayerID=17870;Elo=805.1728223253921
PlayerID=17867;Elo=805.1728223253921

PlayerID=1084;Elo=771.6228532078071
PlayerID=10840;Elo=1397.8228162626945
PlayerID=9483;Elo=1031.5197800134408
PlayerID=1055;Elo=892.0568976342967
PlayerID=6593;Elo=1031.5197800131218
PlayerID=16814;Elo=938.7457082682911
PlayerID=16815;Elo=938.7457082682911
PlayerID=16818;Elo=938.7457082682911
PlayerID=167;Elo=1096.285818934796
PlayerID=17880;Elo=894.497504884105

PlayerID=11739;Elo=1429.0246743552857
PlayerID=9480;Elo=1397.2969155086787
PlayerID=9220;Elo=926.4317906259039
PlayerID=10570;Elo=1397.8228162626986
PlayerID=7383;Elo=1058.5085037244487
PlayerID=2161;Elo=1094.311718841925
PlayerID=10506;Elo=1128.8495313791746
PlayerID=9221;Elo=1090.695348033523
PlayerID=12094;Elo=1220.1013234990264
PlayerID=10508;Elo=993.0133418209211

PlayerID=1544;Elo=876.1876466828307
PlayerID=147;Elo=1244.4004424894867
PlayerID=14781;Elo=1211.3674793950593
PlayerID=11745;Elo=1172.6642234501612
PlayerID=558;Elo=1269.880936838252
PlayerID=11748;Elo=1273.1533438083995
PlayerID=10790;Elo=1022.4000296968904
PlayerID=13989;Elo=932.9387000887364
PlayerID=1631;Elo=970.0195637987146
PlayerID=11746;Elo=1273.1533639383317

PlayerID=15565;Elo=1013.5036936991486
PlayerID=15179;Elo=1109.9962773444554
PlayerID=13396;Elo=1121.6194749707174
PlayerID=15178;Elo=1082.1969525259092
PlayerID=15180;Elo=1082.6505019052977
PlayerID=11696;Elo=916.9928390849084
PlayerID=15635;Elo=1303.1428973296581
PlayerID=12881;Elo=920.8126804551949
PlayerID=14159;Elo=1070.992312676241
PlayerID=15632;Elo=994.884338995419

PlayerID=2730;Elo=1257.1771581181952
PlayerID=547;Elo=1004.0056982396085
PlayerID=2553;Elo=1132.5179949848364
PlayerID=798;Elo=1252.4091705840383
PlayerID=11816;Elo=1284.7318870309998

PlayerID=8848;Elo=1263.26168691558
PlayerID=7408;Elo=974.0027751443647
PlayerID=7932;Elo=1017.2313650413123
PlayerID=11915;Elo=1065.7182084008155
PlayerID=8422;Elo=847.5026917085289

PlayerID=1085;Elo=1085.8195491387578
PlayerID=14369;Elo=1109.679838943934
PlayerID=8832;Elo=935.9589671869472
PlayerID=13917;Elo=1047.165162140589

PlayerID=8520;Elo=1272.412536217685
PlayerID=7687;Elo=1426.5831182861027
PlayerID=8738;Elo=1426.5831182861027
PlayerID=10394;Elo=941.4932074916545
PlayerID=9217;Elo=1071.8867362531857

PlayerID=17879;Elo=1084.6596338045417
PlayerID=174;Elo=1128.6680261495214
PlayerID=1648;Elo=1124.1562104480277
PlayerID=13747;Elo=987.22657095646
PlayerID=13628;Elo=1112.977215851516

PlayerID=8513;Elo=1136.5484334353139
PlayerID=7873;Elo=1380.1445190655586
PlayerID=781;Elo=1031.9548051453344
PlayerID=9043;Elo=1377.7016198955039
PlayerID=850;Elo=1037.319187157045

PlayerID=8459;Elo=990.3228323328307
PlayerID=8368;Elo=921.0712183057957
PlayerID=11840;Elo=956.3505924246126
PlayerID=8727;Elo=971.8330524911153
PlayerID=8294;Elo=997.2806357312191

PlayerID=17875;Elo=1105.223279034422
PlayerID=17876;Elo=1105.223279034422
PlayerID=17878;Elo=1105.223279034422
PlayerID=17877;Elo=1105.223279034422
PlayerID=1080;Elo=1073.6141635769422
PlayerID=17874;Elo=935.9631586425814

PlayerID=17862;Elo=1119.654945500224
PlayerID=17863;Elo=1119.654945500224
PlayerID=17864;Elo=1119.654945500224
PlayerID=17871;Elo=1119.654945500224
PlayerID=17865;Elo=1119.654945500224

PlayerID=3847;Elo=1259.867186853514
PlayerID=10698;Elo=1159.6379377851654
PlayerID=3517;Elo=1106.4100500089503
PlayerID=1064;Elo=1123.6331304680111
PlayerID=7523;Elo=963.8244081238017
PlayerID=12126;Elo=920.7573378555504
PlayerID=15369;Elo=914.5246710685893
PlayerID=13992;Elo=1144.8931573944265
PlayerID=31;Elo=987.9845796052887
PlayerID=8917;Elo=1049.6075534090069

PlayerID=14294;Elo=919.1319971677527
PlayerID=12083;Elo=1006.7933751722597
PlayerID=11493;Elo=1110.0102596262807
PlayerID=14955;Elo=1016.4763874035415
PlayerID=11492;Elo=1108.8663701976984
PlayerID=8770;Elo=1050.6549951284228
PlayerID=14502;Elo=894.6598695508857
PlayerID=8746;Elo=995.6625251833813
PlayerID=8762;Elo=754.1657932259467
PlayerID=9104;Elo=992.8601692917881

PlayerID=16008;Elo=994.6437272513316
PlayerID=11580;Elo=1170.7381536276434
PlayerID=14140;Elo=1046.570991757676
PlayerID=11133;Elo=1147.738621625047
PlayerID=11161;Elo=1332.7062384183373
PlayerID=11377;Elo=773.3746027531446

PlayerID=1287;Elo=924.8884001965787
PlayerID=11806;Elo=899.8249979183121
PlayerID=17307;Elo=1060.5965322227585
PlayerID=17390;Elo=1019.4074444864631
PlayerID=11494;Elo=1108.780741709735
PlayerID=10588;Elo=992.3032881234956
PlayerID=8744;Elo=1141.5417682414786
PlayerID=11162;Elo=1101.6917946052947
PlayerID=11139;Elo=929.4287299075932
PlayerID=17103;Elo=894.497504884105

PlayerID=12314;Elo=1333.749010846478
PlayerID=12433;Elo=954.7821536565211
PlayerID=9174;Elo=1297.7986089601507
PlayerID=11539;Elo=931.8825878861429
PlayerID=14307;Elo=1227.053921461537

PlayerID=11358;Elo=1332.7062384183455
PlayerID=16872;Elo=932.2434897257685
PlayerID=16768;Elo=1196.7346193637254
PlayerID=11376;Elo=1196.7346193637254
PlayerID=14993;Elo=1122.5875602600129

PlayerID=15914;Elo=1099.4853136001402
PlayerID=14737;Elo=1054.0140928549467
PlayerID=12074;Elo=1097.505357212455
PlayerID=12845;Elo=922.8416455261432
PlayerID=12092;Elo=748.9408416218365
PlayerID=16961;Elo=968.3185627374447

PlayerID=14095;Elo=845.5242537956298
PlayerID=11335;Elo=781.3789675793203

PlayerID=15915;Elo=1207.285170735935
PlayerID=10499;Elo=1057.30671558788
PlayerID=14736;Elo=872.1575201174046
PlayerID=15916;Elo=1207.285170735935
PlayerID=15917;Elo=1207.285170735935
PlayerID=12373;Elo=1122.9368542117613

PlayerID=16770;Elo=943.133851037938
PlayerID=1328;Elo=1178.1169477740532
PlayerID=12821;Elo=1082.5582511375735
PlayerID=16769;Elo=941.8068193388672
PlayerID=16954;Elo=994.6112357821053

PlayerID=12782;Elo=947.605562206581
PlayerID=9404;Elo=1096.4068528327582
PlayerID=973;Elo=980.7258491088467
PlayerID=7606;Elo=970.6782455252103
PlayerID=7607;Elo=1216.4003459693945
PlayerID=12332;Elo=1216.4003459693945

PlayerID=9616;Elo=1178.176643167441
PlayerID=8184;Elo=1033.3244087270682
PlayerID=10569;Elo=1179.1205584740233
PlayerID=13042;Elo=865.4424294118994
PlayerID=7982;Elo=1010.9381806431409

PlayerID=566;Elo=1152.2715200027085
PlayerID=16859;Elo=971.5545367403041
PlayerID=3401;Elo=986.495581421638
PlayerID=1038;Elo=1071.8087565151068
PlayerID=10054;Elo=1071.8087565151068
PlayerID=6447;Elo=957.228872192439
PlayerID=7749;Elo=1137.0011123472527
PlayerID=9358;Elo=1234.0505234978089
PlayerID=9960;Elo=1137.0011309055164
PlayerID=14388;Elo=792.7473967941831

PlayerID=11654;Elo=1149.9592015144783
PlayerID=1273;Elo=995.414723523445
PlayerID=11890;Elo=886.3529519753321
PlayerID=13157;Elo=944.5291316873817
PlayerID=8726;Elo=1085.5592220168596
PlayerID=8994;Elo=1184.3936630879862
PlayerID=7910;Elo=1256.0100518200509
PlayerID=3669;Elo=1070.6521691522564
PlayerID=11306;Elo=1061.6666971776804
PlayerID=11304;Elo=1042.8671595496683

PlayerID=17235;Elo=1064.4492207297076
PlayerID=14333;Elo=1137.935505339916
PlayerID=12573;Elo=872.0330194966594
PlayerID=17236;Elo=1064.4492207297076
PlayerID=12760;Elo=976.892225342365
PlayerID=62;Elo=928.6516721912112
PlayerID=10587;Elo=992.3032857867062
PlayerID=9676;Elo=996.9371890621625
PlayerID=11801;Elo=1090.4139549478182
PlayerID=8773;Elo=744.9299574712645

PlayerID=12591;Elo=1003.2648689767263
PlayerID=12086;Elo=1006.7934565191031
PlayerID=12590;Elo=965.0352146615472
PlayerID=9637;Elo=1136.6690186682943
PlayerID=12715;Elo=1027.009848699543
PlayerID=11844;Elo=1186.7564589216026
PlayerID=11846;Elo=1165.81907239466
PlayerID=9108;Elo=956.5100777435752
PlayerID=8766;Elo=1156.4875447711827
PlayerID=11847;Elo=1186.878230244618

PlayerID=12254;Elo=1092.877735730996
PlayerID=13018;Elo=1023.2988907999128
PlayerID=729;Elo=914.9029127362169
PlayerID=7700;Elo=838.0989601317606
PlayerID=8983;Elo=1031.3875494183692
PlayerID=9271;Elo=1182.8060687872128
PlayerID=8576;Elo=1270.057856137384
PlayerID=11283;Elo=1103.774318961908
PlayerID=1378;Elo=1242.8458355714524
PlayerID=7821;Elo=1129.2716460588808

PlayerID=345;Elo=777.8107785544822
PlayerID=13982;Elo=1056.2341153252653
PlayerID=9039;Elo=807.2076610667307
PlayerID=13155;Elo=925.0267988602668
PlayerID=12027;Elo=952.8569191697993
PlayerID=13281;Elo=793.2882801496257
PlayerID=11498;Elo=969.7216624756414
PlayerID=14055;Elo=1132.194717609141
PlayerID=13479;Elo=842.1043896546751
PlayerID=7797;Elo=1304.0560490808532

PlayerID=7266;Elo=1123.635233968523
PlayerID=8800;Elo=1317.9540263968288
PlayerID=10404;Elo=1366.9078513152633
PlayerID=12781;Elo=886.8152439468124
PlayerID=7415;Elo=1184.5650667921263
PlayerID=4216;Elo=1296.7706415922314
PlayerID=12379;Elo=1142.5728636466424
PlayerID=2476;Elo=1296.7706415922314
PlayerID=3972;Elo=1122.0899506290941
PlayerID=8555;Elo=1032.284621662588

PlayerID=8538;Elo=921.7901074537914
PlayerID=15428;Elo=975.5919371015574
PlayerID=14670;Elo=1115.7307121269912
PlayerID=482;Elo=967.4170584100419
PlayerID=12699;Elo=1089.0804774445908

PlayerID=9349;Elo=956.8800371382732
PlayerID=12269;Elo=783.2810656500736
PlayerID=11250;Elo=1194.5265563325852
PlayerID=11515;Elo=1014.8397643443063
PlayerID=9350;Elo=930.0632212881933

PlayerID=10163;Elo=1167.903812725538
PlayerID=9118;Elo=1168.211473711394
PlayerID=15550;Elo=960.8518960803076
PlayerID=1206;Elo=1055.1041907640001
PlayerID=14954;Elo=1016.319178304092

PlayerID=1261;Elo=1138.4985034050835
PlayerID=11488;Elo=919.9205875352131
PlayerID=1305;Elo=803.5244754824557
PlayerID=16310;Elo=914.6181481837574
PlayerID=16309;Elo=906.6736149635861
PlayerID=165;Elo=1132.5179949848364

PlayerID=12072;Elo=1053.99100643078

PlayerID=12554;Elo=1111.5937669554385
PlayerID=15446;Elo=920.8047354206122
PlayerID=1083;Elo=1170.5017493269177
PlayerID=12556;Elo=1100.9881045082132
PlayerID=14029;Elo=1079.3587848730099

PlayerID=170;Elo=1269.88227981653

PlayerID=17861;Elo=1091.7826386079212

PlayerID=11927;Elo=1213.571478188396
PlayerID=840;Elo=968.1734052510507
PlayerID=8255;Elo=1171.6196809204973
PlayerID=13166;Elo=990.347290768642
PlayerID=16612;Elo=1172.5681217656288
PlayerID=10290;Elo=929.0296743198468
PlayerID=1275;Elo=1092.334217632303
PlayerID=14161;Elo=997.6056554640518
PlayerID=14917;Elo=1116.7648401146203

PlayerID=3997;Elo=1419.7946046376994
PlayerID=8370;Elo=1272.412536217685
PlayerID=8371;Elo=1318.8190624944586
PlayerID=9254;Elo=1091.3970845712092
PlayerID=7388;Elo=1397.2064035678334

PlayerID=9103;Elo=1102.374256035244
PlayerID=11790;Elo=893.808289631502
PlayerID=12593;Elo=1003.2647330955663
PlayerID=12889;Elo=894.1584716090802
PlayerID=9681;Elo=1220.2431667492403
PlayerID=9678;Elo=981.2367640788827
PlayerID=9680;Elo=1191.3888861143223

PlayerID=12085;Elo=1006.7930221413419
PlayerID=14503;Elo=642.2939212436575
PlayerID=12996;Elo=774.4179795560958
PlayerID=11800;Elo=934.4393333068547
PlayerID=12619;Elo=1216.5895905815023
PlayerID=11538;Elo=970.4929736097206
PlayerID=14290;Elo=964.9933479840798
PlayerID=1603;Elo=839.3327515603951
PlayerID=12872;Elo=885.213625696985
PlayerID=16010;Elo=992.3495733075008

PlayerID=5388;Elo=976.5804193395775
PlayerID=2826;Elo=1005.1501150645248
PlayerID=8242;Elo=1131.357665188808
PlayerID=161;Elo=1171.5219941875002
PlayerID=8323;Elo=953.4784646724221
PlayerID=695;Elo=1449.361868094595
PlayerID=4076;Elo=1160.5177183712303
PlayerID=11916;Elo=1076.5580836218387
PlayerID=9816;Elo=1062.455948616996
PlayerID=7248;Elo=1270.057856137384

PlayerID=9136;Elo=1055.0435523931196
PlayerID=11219;Elo=706.8541539365624
PlayerID=10671;Elo=1179.1113968321076
PlayerID=8522;Elo=1024.4338657436258
PlayerID=203;Elo=1181.183025982269
PlayerID=13188;Elo=809.3813050870458
PlayerID=150;Elo=1195.4962678194504
PlayerID=10892;Elo=1289.7427427254763
PlayerID=5021;Elo=1320.5389516888035
PlayerID=7808;Elo=1101.2789304890657

PlayerID=12030;Elo=1028.2608313373141
PlayerID=13679;Elo=731.5338829833385
PlayerID=9618;Elo=1101.945821644873
PlayerID=9656;Elo=1224.8242099135625
PlayerID=11307;Elo=1034.2788648527628

PlayerID=8394;Elo=1199.198972039131
PlayerID=8095;Elo=1442.2944265425763
PlayerID=9031;Elo=1366.94162704715
PlayerID=7156;Elo=1079.8852085000426
PlayerID=10264;Elo=1164.825435271304

PlayerID=2241;Elo=1148.9200120825135
PlayerID=2260;Elo=919.5911281825477
PlayerID=5792;Elo=1173.2726195868702
PlayerID=629;Elo=1112.7102539103541
PlayerID=630;Elo=1111.414720049794
PlayerID=12869;Elo=987.2381771924453
PlayerID=9784;Elo=822.7160028166406
PlayerID=10868;Elo=614.610356679312
PlayerID=11235;Elo=623.3501435493913
PlayerID=14094;Elo=944.3487785922339

PlayerID=9896;Elo=1062.6448535217971
PlayerID=8871;Elo=1403.5113622201795
PlayerID=1889;Elo=964.7751331429365
PlayerID=14085;Elo=1200.7606380831776
PlayerID=1883;Elo=1022.6288331326567

PlayerID=11278;Elo=1169.4877427902982
PlayerID=8570;Elo=1108.2228926196844
PlayerID=11891;Elo=1169.4877427902982
PlayerID=8327;Elo=1005.9079753286697

PlayerID=8875;Elo=1099.1678591731475
PlayerID=8783;Elo=1168.8933333800446
PlayerID=9078;Elo=1082.1596786489483
PlayerID=2469;Elo=1079.8852085000426

PlayerID=16103;Elo=971.1702057454977
PlayerID=11293;Elo=1031.185519237229
PlayerID=16844;Elo=999.6783810398446
PlayerID=2264;Elo=977.3348353744453
PlayerID=4610;Elo=1023.6585495698694

PlayerID=9083;Elo=1325.799162461282
PlayerID=12731;Elo=957.3284749023551
PlayerID=8124;Elo=1325.8138351110363
PlayerID=8125;Elo=1325.8040347432664
PlayerID=9081;Elo=1325.8148171295056

PlayerID=10664;Elo=1080.742991445149
PlayerID=9288;Elo=1080.7450273724596
PlayerID=10764;Elo=1292.1839661513807
PlayerID=12564;Elo=1026.5842039036602
PlayerID=12129;Elo=1080.7449395670621
PlayerID=9247;Elo=1315.34141897879
PlayerID=10771;Elo=1119.7630204023292
PlayerID=1306;Elo=1100.848018889679
PlayerID=9464;Elo=1119.7630226684312
PlayerID=12940;Elo=1156.3311771620074

PlayerID=14521;Elo=1271.3662573813297
PlayerID=10032;Elo=1163.6577733668719
PlayerID=14519;Elo=1151.8260709649824
PlayerID=14930;Elo=1177.0932381111163
PlayerID=175;Elo=1128.6515370531943
PlayerID=12187;Elo=992.5925472659114
PlayerID=11453;Elo=1091.2301078503447
PlayerID=12472;Elo=1199.0177340005378
PlayerID=12891;Elo=874.8440176447543
PlayerID=14518;Elo=928.7822440269146

PlayerID=15062;Elo=900.4586318538098
PlayerID=15861;Elo=1095.5553853967654
PlayerID=15978;Elo=1009.0775742851547
PlayerID=12839;Elo=892.7714160738399
PlayerID=9519;Elo=1099.9615518874427
PlayerID=1146;Elo=1104.6682248001061
PlayerID=13924;Elo=946.7420475871982
PlayerID=9520;Elo=989.2223087270141
PlayerID=17142;Elo=989.2223087270141
PlayerID=17141;Elo=989.2223087270141

PlayerID=14087;Elo=1104.371735862746
PlayerID=9325;Elo=1149.2708540306949
PlayerID=10114;Elo=1153.0971397634544
PlayerID=15563;Elo=1125.2303466179194

PlayerID=11154;Elo=1273.2767040601352
PlayerID=11337;Elo=1097.6641422880916
PlayerID=11747;Elo=1272.798906816572
PlayerID=11329;Elo=876.6398996725148

PlayerID=17860;Elo=921.5954547526579
PlayerID=17835;Elo=1029.0791725483052
PlayerID=12489;Elo=865.1586220726356
PlayerID=17836;Elo=1029.0791725483052
PlayerID=17834;Elo=1029.0791725483052
PlayerID=12515;Elo=1028.780329407816
PlayerID=14356;Elo=1089.516915370052
PlayerID=12510;Elo=953.9361519007173
PlayerID=15626;Elo=1032.9603148289286
PlayerID=9536;Elo=882.3394054068993

